,zeq,apex,lat,lon,mlat,ne,Te,Tn,u,v
8552,124.30061811561882,391,-11.384,-41.27,0.19982024650105865,23536.73216,431.66387939453125,,-8.041820526123047,32.51948547363281
8553,109.8952268391804,391,-11.677,-41.157,0.20522079370378996,26839.668736,235.2271728515625,,5.395999431610107,-6.331079483032227
8554,95.12777986484889,391,-11.97,-41.043,0.21062134090652126,14918.500352,174.712646484375,,2.220123052597046,18.467321395874023
8555,79.99999999999909,391,-12.263,-40.93,0.21602188810925257,350.51088,201.8239288330078,,9.279972076416016,-10.979316711425781
8556,392.0,392,0.104,-45.47,0.0,977031.856128,1247.1201171875,,86.06950378417969,59.27521896362305
8557,391.80193052589493,392,-0.226,-45.357,0.005408954773112033,977473.765376,1243.033447265625,,86.47628784179688,58.46797561645508
8558,391.20774528286256,392,-0.554,-45.243,0.010817909546224067,981013.102592,1238.333984375,,86.84733581542969,57.65252685546875
8559,390.2175138060393,392,-0.88,-45.13,0.0162268643193361,987567.030272,1233.195556640625,,87.17259979248047,56.828155517578125
8560,388.8313519782796,392,-1.206,-45.016,0.021635819092448133,997035.999232,1227.452392578125,,87.45805358886719,55.99351119995117
8561,387.0494220165947,392,-1.531,-44.903,0.027044773865560166,1009287.692288,1221.1666259765625,,87.69263458251953,55.15055465698242
8562,384.87193245316485,392,-1.854,-44.789,0.0324537286386722,1024142.606336,1214.29638671875,,87.88284301757812,54.30751419067383
8563,382.2991381109405,392,-2.176,-44.676,0.03786268341178423,1041400.856576,1206.891845703125,,88.01592254638672,53.46038055419922
8564,379.33134007381796,392,-2.498,-44.562,0.043271638184896266,1060828.413952,1198.919677734375,,88.09546661376953,52.61127853393555
8565,375.9688856514049,392,-2.818,-44.449,0.0486805929580083,1082050.871296,1190.460693359375,,88.1092300415039,51.76606750488281
8566,372.21216833838116,392,-3.137,-44.335,0.05408954773112033,1104684.908544,1181.553466796875,,88.05889892578125,50.927528381347656
8567,368.0616277684421,392,-3.455,-44.222,0.059498502504232366,1128200.142848,1172.4879150390625,,87.92869567871094,50.095558166503906
8568,363.51774966285666,392,-3.771,-44.108,0.0649074572773444,1151940.820992,1163.9080810546875,,87.71881866455078,49.280296325683594
8569,358.58106577361923,392,-4.087,-43.995,0.07031641205045644,1175155.638272,1157.747314453125,,87.40892028808594,48.476139068603516
8570,353.25215382122497,392,-4.402,-43.881,0.07572536682356847,1196872.957952,1158.4615478515625,,86.99482727050781,47.69458770751953
